Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban,TotalIncome,LoanAmountToIncomeRatio,LoanAmount_Log,TotalIncome_Log,IncomePerDependent,EMI,EMIToIncomeRatio
LP002390,1,0,0,0,0,3750,0.0,100.0,360.0,1.0,Y,False,False,True,3750.0,0.02666666666666667,4.61512051684126,8.229777750081887,3750.0,8.333333333333334,0.0022222222222222222
LP002393,0,1,0,0,0,10047,0.0,128.0,240.0,1.0,Y,False,True,False,10047.0,0.012740121429282374,4.859812404361672,9.21512888870798,10047.0,16.0,0.0015925151786602967
LP002398,1,0,0,0,0,1926,1851.0,50.0,360.0,1.0,Y,False,True,False,3777.0,0.013238019592268996,3.9318256327243257,8.236950048061455,3777.0,4.166666666666667,0.00110316829935575
LP002401,1,1,0,0,0,2213,1125.0,128.0,360.0,1.0,Y,False,False,True,3338.0,0.03834631515877771,4.859812404361672,8.113426639943654,3338.0,10.666666666666666,0.003195526263231476
LP002403,1,0,0,0,1,10416,0.0,187.0,360.0,0.0,N,False,False,True,10416.0,0.0179531490015361,5.236441962829949,9.251194365984448,10416.0,15.583333333333334,0.0014960957501280083
LP002407,0,1,0,1,1,7142,0.0,138.0,360.0,1.0,Y,True,False,False,7142.0,0.019322318678241388,4.9344739331306915,8.873888135154973,7142.0,11.5,0.0016101932231867824
LP002408,1,0,0,0,0,3660,5064.0,187.0,360.0,1.0,Y,False,True,False,8724.0,0.021435121503897293,5.236441962829949,9.073947747070628,8724.0,15.583333333333334,0.0017862601253247747
LP002409,1,1,0,0,0,7901,1833.0,180.0,360.0,1.0,Y,True,False,False,9734.0,0.018491884117526197,5.198497031265826,9.1834829178063,9734.0,15.0,0.001540990343127183
LP002418,1,0,3,1,0,4707,1993.0,148.0,360.0,1.0,Y,False,True,False,6700.0,0.02208955223880597,5.003946305945459,8.81001204797317,1675.0,12.333333333333334,0.0018407960199004975
LP002422,1,0,1,0,0,37719,0.0,152.0,360.0,1.0,Y,False,True,False,37719.0,0.004029799305389856,5.030437921392435,10.537945736747394,18859.5,12.666666666666666,0.00033581660878248803
LP002424,1,1,0,0,0,7333,8333.0,175.0,300.0,1.0,Y,True,False,False,15666.0,0.011170688114387846,5.170483995038151,9.659311868393488,15666.0,17.5,0.0011170688114387846
LP002429,1,1,1,0,1,3466,1210.0,130.0,360.0,1.0,Y,True,False,False,4676.0,0.027801539777587682,4.875197323201151,8.450412157725886,2338.0,10.833333333333334,0.00231679498146564
LP002434,1,1,2,1,0,4652,0.0,110.0,360.0,1.0,Y,True,False,False,4652.0,0.023645743766122097,4.709530201312334,8.445267451844648,1550.6666666666667,9.166666666666666,0.0019704786471768415
LP002435,1,1,0,0,0,3539,1376.0,55.0,360.0,1.0,N,True,False,False,4915.0,0.011190233977619531,4.02535169073515,8.500250470685925,4915.0,4.583333333333333,0.0009325194981349609
LP002443,1,1,2,0,0,3340,1710.0,150.0,360.0,0.0,N,True,False,False,5050.0,0.0297029702970297,5.017279836814924,8.527341522468053,1683.3333333333333,12.5,0.0024752475247524753
LP002444,1,0,1,1,1,2769,1542.0,190.0,360.0,1.0,N,False,True,False,4311.0,0.04407330085826954,5.25227342804663,8.369157112588834,2155.5,15.833333333333334,0.003672775071522462
LP002446,1,1,2,1,0,2309,1255.0,125.0,360.0,0.0,N,True,False,False,3564.0,0.035072951739618406,4.836281906951478,8.178919332848396,1188.0,10.416666666666666,0.0029227459783015336
LP002447,1,1,2,1,0,1958,1456.0,60.0,300.0,1.0,Y,False,False,True,3414.0,0.01757469244288225,4.110873864173311,8.13593277200489,1138.0,6.0,0.0017574692442882249
LP002448,1,1,0,0,0,3948,1733.0,149.0,360.0,0.0,N,True,False,False,5681.0,0.02622777679985918,5.0106352940962555,8.645058562414134,5681.0,12.416666666666666,0.0021856480666549317
LP002449,1,1,0,0,0,2483,2466.0,90.0,180.0,0.0,Y,True,False,False,4949.0,0.018185492018589614,4.51085950651685,8.507142855562735,4949.0,15.0,0.0030309153364316025
LP002453,1,0,0,0,1,7085,0.0,84.0,360.0,1.0,Y,False,True,False,7085.0,0.011856033874382499,4.442651256490317,8.865876285425417,7085.0,7.0,0.0009880028228652082
LP002455,1,1,2,0,0,3859,0.0,96.0,360.0,1.0,Y,False,True,False,3859.0,0.024876911116869654,4.574710978503383,8.258422462458876,1286.3333333333333,8.0,0.0020730759264058047
LP002459,1,1,0,0,0,4301,0.0,118.0,360.0,1.0,Y,False,False,True,4301.0,0.027435480120902116,4.77912349311153,8.366835309827675,4301.0,9.833333333333334,0.0022862900100751767
LP002467,1,1,0,0,0,3708,2569.0,173.0,360.0,1.0,N,False,False,True,6277.0,0.027560936753226063,5.159055299214529,8.744806737401898,6277.0,14.416666666666666,0.0022967447294355054
LP002472,1,0,2,0,0,4354,0.0,136.0,360.0,1.0,Y,True,False,False,4354.0,0.03123564538355535,4.919980925828125,8.379079889286603,1451.3333333333333,11.333333333333334,0.0026029704486296126
LP002473,1,1,0,0,0,8334,0.0,160.0,360.0,1.0,N,False,True,False,8334.0,0.01919846412287017,5.081404364984463,9.028218795184895,8334.0,13.333333333333334,0.001599872010239181
LP002478,1,1,0,0,1,2083,4083.0,160.0,360.0,1.0,Y,False,True,False,6166.0,0.025948751216347713,5.081404364984463,8.726967774991493,6166.0,13.333333333333334,0.002162395934695643
LP002484,1,1,3,0,0,7740,0.0,128.0,180.0,1.0,Y,False,False,True,7740.0,0.016537467700258397,4.859812404361672,8.954286157204713,1935.0,21.333333333333332,0.002756244616709733
LP002487,1,1,0,0,0,3015,2188.0,153.0,360.0,1.0,Y,True,False,False,5203.0,0.02940611185854315,5.0369526024136295,8.557182839632397,5203.0,12.75,0.0024505093215452622
LP002489,0,0,1,1,0,5191,0.0,132.0,360.0,1.0,Y,False,True,False,5191.0,0.025428626468888462,4.890349128221754,8.554874258383926,2595.5,11.0,0.002119052205740705
LP002493,1,0,0,0,0,4166,0.0,98.0,360.0,0.0,N,False,True,False,4166.0,0.023523763802208355,4.59511985013459,8.334951631422454,4166.0,8.166666666666666,0.0019603136501840294
LP002494,1,0,0,0,0,6000,0.0,140.0,360.0,1.0,Y,True,False,False,6000.0,0.023333333333333334,4.948759890378168,8.699681400989514,6000.0,11.666666666666666,0.0019444444444444444
LP002500,1,1,3,1,0,2947,1664.0,70.0,180.0,0.0,N,False,False,True,4611.0,0.015181088700932552,4.2626798770413155,8.436416881388949,1152.75,11.666666666666666,0.0025301814501554254
LP002501,1,1,0,0,0,16692,0.0,110.0,360.0,1.0,Y,False,True,False,16692.0,0.006589983225497244,4.709530201312334,9.722744748855389,16692.0,9.166666666666666,0.000549165268791437
LP002502,0,1,2,1,0,210,2917.0,98.0,360.0,1.0,Y,False,True,False,3127.0,0.03133994243684042,4.59511985013459,8.048149101665201,1042.3333333333333,8.166666666666666,0.002611661869736702
LP002505,1,1,0,0,0,4333,2451.0,110.0,360.0,1.0,N,False,False,True,6784.0,0.016214622641509434,4.709530201312334,8.82246957226897,6784.0,9.166666666666666,0.0013512185534591194
LP002515,1,1,1,0,1,3450,2079.0,162.0,360.0,1.0,Y,False,True,False,5529.0,0.02930005425935974,5.093750200806762,8.61794309451638,2764.5,13.5,0.0024416711882799783
LP002517,1,1,1,1,0,2653,1500.0,113.0,180.0,0.0,N,True,False,False,4153.0,0.027209246327955693,4.736198448394496,8.331827004436057,2076.5,18.833333333333332,0.004534874387992616
LP002519,1,1,3,0,0,4691,0.0,100.0,360.0,1.0,Y,False,True,False,4691.0,0.021317416329140908,4.61512051684126,8.453614209773367,1172.75,8.333333333333334,0.0017764513607617424
LP002522,0,0,0,0,1,2500,0.0,93.0,360.0,1.0,Y,False,False,True,2500.0,0.0372,4.543294782270004,7.824445930877619,2500.0,7.75,0.0031
LP002524,1,0,2,0,0,5532,4648.0,162.0,360.0,1.0,Y,True,False,False,10180.0,0.015913555992141455,5.093750200806762,9.228278517107196,3393.3333333333335,13.5,0.0013261296660117877
LP002527,1,1,2,0,1,16525,1014.0,150.0,360.0,1.0,Y,True,False,False,17539.0,0.008552369006214722,5.017279836814924,9.772239265926174,5846.333333333333,12.5,0.0007126974171845601
LP002529,1,1,2,0,0,6700,1750.0,230.0,300.0,1.0,Y,False,True,False,8450.0,0.027218934911242602,5.442417710521793,9.042040056544483,2816.6666666666665,23.0,0.00272189349112426
LP002530,1,1,2,0,0,2873,1872.0,132.0,360.0,0.0,N,False,True,False,4745.0,0.027818756585879872,4.890349128221754,8.465057436995709,1581.6666666666667,11.0,0.0023182297154899895
LP002531,1,1,1,0,1,16667,2250.0,86.0,360.0,1.0,Y,False,True,False,18917.0,0.004546175397790347,4.465908118654584,9.847869128773116,9458.5,7.166666666666667,0.0003788479498158623
LP002533,1,1,2,0,0,2947,1603.0,128.0,360.0,1.0,N,False,False,True,4550.0,0.028131868131868132,4.859812404361672,8.423102268016642,1516.6666666666667,10.666666666666666,0.0023443223443223443
LP002534,0,0,0,1,0,4350,0.0,154.0,360.0,1.0,Y,True,False,False,4350.0,0.035402298850574714,5.043425116919247,8.37816098272068,4350.0,12.833333333333334,0.002950191570881226
LP002536,1,1,3,1,0,3095,0.0,113.0,360.0,1.0,Y,True,False,False,3095.0,0.03651050080775444,4.736198448394496,8.037866234709618,773.75,9.416666666666666,0.0030425417339795366
LP002537,1,1,0,0,0,2083,3150.0,128.0,360.0,1.0,Y,False,True,False,5233.0,0.024460156697878845,4.859812404361672,8.562931083090092,5233.0,10.666666666666666,0.0020383463914899038
LP002541,1,1,0,0,0,10833,0.0,234.0,360.0,1.0,Y,False,True,False,10833.0,0.02160066463583495,5.459585514144159,9.290444616217844,10833.0,19.5,0.001800055386319579
LP002543,1,1,2,0,0,8333,0.0,246.0,360.0,1.0,Y,False,True,False,8333.0,0.029521180847233888,5.5093883366279774,9.0280988119824,2777.6666666666665,20.5,0.0024600984039361575
LP002544,1,1,1,1,0,1958,2436.0,131.0,360.0,1.0,Y,True,False,False,4394.0,0.029813381884387802,4.882801922586371,8.388222810119277,2197.0,10.916666666666666,0.00248444849036565
LP002545,1,0,2,0,0,3547,0.0,80.0,360.0,0.0,N,True,False,False,3547.0,0.02255427121511136,4.394449154672439,8.17413934342947,1182.3333333333333,6.666666666666667,0.0018795226012592802
LP002547,1,1,1,0,0,18333,0.0,500.0,360.0,1.0,N,False,False,True,18333.0,0.02727322314951181,6.2166061010848646,9.816512538521721,9166.5,41.666666666666664,0.0022727685957926506
LP002555,1,1,2,0,1,4583,2083.0,160.0,360.0,1.0,Y,False,True,False,6666.0,0.024002400240024,5.081404364984463,8.80492526261806,2222.0,13.333333333333334,0.002000200020002
LP002556,1,0,0,0,0,2435,0.0,75.0,360.0,1.0,N,False,False,True,2435.0,0.030800821355236138,4.330733340286331,7.798112628829788,2435.0,6.25,0.002566735112936345
LP002560,1,0,0,1,0,2699,2785.0,96.0,360.0,1.0,Y,False,True,False,5484.0,0.0175054704595186,4.574710978503383,8.609772372709331,5484.0,8.0,0.0014587892049598833
LP002562,1,1,1,1,0,5333,1131.0,186.0,360.0,1.0,Y,False,False,True,6464.0,0.028774752475247526,5.231108616854587,8.774158291205957,3232.0,15.5,0.0023978960396039604
LP002571,1,0,0,1,0,3691,0.0,110.0,360.0,1.0,Y,True,False,False,3691.0,0.029802221620157138,4.709530201312334,8.213923595622743,3691.0,9.166666666666666,0.002483518468346428
LP002582,0,0,0,1,1,17263,0.0,225.0,360.0,1.0,Y,False,True,False,17263.0,0.013033655795632277,5.420534999272286,9.756378687497916,17263.0,18.75,0.0010861379829693563
LP002585,1,1,0,0,0,3597,2157.0,119.0,360.0,0.0,N,True,False,False,5754.0,0.02068126520681265,4.787491742782046,8.657824321155983,5754.0,9.916666666666666,0.0017234387672343877
LP002586,0,1,1,0,0,3326,913.0,105.0,84.0,1.0,Y,False,True,False,4239.0,0.024769992922859165,4.663439094112067,8.352318548226004,2119.5,37.5,0.008846426043878274
LP002587,1,1,0,1,0,2600,1700.0,107.0,360.0,1.0,Y,True,False,False,4300.0,0.02488372093023256,4.68213122712422,8.366602832783736,4300.0,8.916666666666666,0.002073643410852713
LP002588,1,1,0,0,0,4625,2857.0,111.0,12.0,1.0,Y,False,False,True,7482.0,0.01483560545308741,4.718498871295094,8.920389060080359,7482.0,277.5,0.03708901363271853
LP002600,1,1,1,0,1,2895,0.0,95.0,360.0,1.0,Y,False,True,False,2895.0,0.03281519861830743,4.564348191467836,7.971085753505607,1447.5,7.916666666666667,0.0027345998848589525
LP002602,1,0,0,0,0,6283,4416.0,209.0,360.0,0.0,N,True,False,False,10699.0,0.019534535937938125,5.3471075307174685,9.277999020449997,10699.0,17.416666666666668,0.001627877994828177
LP002603,0,0,0,0,0,645,3683.0,113.0,480.0,1.0,Y,True,False,False,4328.0,0.0261090573012939,4.736198448394496,8.37309184744198,4328.0,7.0625,0.0016318160813308688
LP002606,0,0,0,0,0,3159,0.0,100.0,360.0,1.0,Y,False,True,False,3159.0,0.03165558721114277,4.61512051684126,8.058327306580958,3159.0,8.333333333333334,0.002637965600928564
LP002615,1,1,2,0,0,4865,5624.0,208.0,360.0,1.0,Y,False,True,False,10489.0,0.01983029840785585,5.342334251964811,9.258177701390343,3496.3333333333335,17.333333333333332,0.0016525248673213207
LP002618,1,1,1,1,0,4050,5302.0,138.0,360.0,1.0,N,True,False,False,9352.0,0.014756201881950384,4.9344739331306915,9.143452426434552,4676.0,11.5,0.0012296834901625322
LP002619,1,1,0,1,0,3814,1483.0,124.0,300.0,1.0,Y,False,True,False,5297.0,0.0234094770624882,4.8283137373023015,8.575084669832014,5297.0,12.4,0.00234094770624882
LP002622,1,1,2,0,0,3510,4416.0,243.0,360.0,1.0,Y,True,False,False,7926.0,0.030658591975775928,5.497168225293202,8.978029932837156,2642.0,20.25,0.002554882664647994
LP002624,1,1,0,0,0,20833,6667.0,480.0,360.0,1.0,Y,False,False,True,27500.0,0.017454545454545455,6.175867270105761,10.221977646629885,27500.0,40.0,0.0014545454545454545
LP002625,1,0,0,0,0,3583,0.0,96.0,360.0,1.0,N,False,False,True,3583.0,0.026793190064192018,4.574710978503383,8.18423477409482,3583.0,8.0,0.0022327658386826683
LP002626,1,1,0,0,1,2479,3013.0,188.0,360.0,1.0,Y,False,False,True,5492.0,0.03423160961398398,5.241747015059643,8.61122983334262,5492.0,15.666666666666666,0.0028526341344986645
LP002634,0,0,1,0,0,13262,0.0,40.0,360.0,1.0,Y,False,False,True,13262.0,0.003016136329362087,3.713572066704308,9.492733482494353,6631.0,3.3333333333333335,0.00025134469411350726
LP002637,1,0,0,1,0,3598,1287.0,100.0,360.0,1.0,N,True,False,False,4885.0,0.02047082906857728,4.61512051684126,8.494129251817686,4885.0,8.333333333333334,0.00170590242238144
LP002640,1,1,1,0,0,6065,2004.0,250.0,360.0,1.0,Y,False,True,False,8069.0,0.030982773577890692,5.5254529391317835,8.995908761263994,4034.5,20.833333333333332,0.0025818977981575575
LP002643,1,1,2,0,0,3283,2035.0,148.0,360.0,1.0,Y,False,False,True,5318.0,0.027830011282437006,5.003946305945459,8.579040594742317,1772.6666666666667,12.333333333333334,0.0023191676068697506
LP002648,1,1,0,0,0,2130,6666.0,70.0,180.0,1.0,N,False,True,False,8796.0,0.007958162801273306,4.2626798770413155,9.082166033252674,8796.0,11.666666666666666,0.0013263604668788842
LP002652,1,0,0,0,0,5815,3666.0,311.0,360.0,1.0,N,True,False,False,9481.0,0.03280244699926168,5.7430031878094825,9.157150543462064,9481.0,25.916666666666668,0.0027335372499384734
LP002659,1,1,3,0,0,3466,3428.0,150.0,360.0,1.0,Y,True,False,False,6894.0,0.02175805047867711,5.017279836814924,8.838551790227402,1723.5,12.5,0.0018131708732230926
LP002670,0,1,2,0,0,2031,1632.0,113.0,480.0,1.0,Y,False,True,False,3663.0,0.03084903084903085,4.736198448394496,8.20631072579402,1221.0,7.0625,0.001928064428064428
LP002682,1,1,0,1,0,3074,1800.0,123.0,360.0,0.0,N,False,True,False,4874.0,0.025235945835043086,4.820281565605037,8.491875383431948,4874.0,10.25,0.0021029954862535906
LP002683,1,0,0,0,0,4683,1915.0,185.0,360.0,1.0,N,False,True,False,6598.0,0.02803879963625341,5.225746673713202,8.794673401383422,6598.0,15.416666666666666,0.002336566636354451
LP002684,0,0,0,1,0,3400,0.0,95.0,360.0,1.0,N,True,False,False,3400.0,0.027941176470588237,4.564348191467836,8.131824785007195,3400.0,7.916666666666667,0.0023284313725490196
LP002689,1,1,2,1,0,2192,1742.0,45.0,360.0,1.0,Y,False,True,False,3934.0,0.011438739196746314,3.828641396489095,8.277666160851503,1311.3333333333333,3.75,0.0009532282663955262
LP002690,1,0,0,0,0,2500,0.0,55.0,360.0,1.0,Y,False,True,False,2500.0,0.022,4.02535169073515,7.824445930877619,2500.0,4.583333333333333,0.0018333333333333333
LP002692,1,1,3,0,1,5677,1424.0,100.0,360.0,1.0,Y,True,False,False,7101.0,0.01408252358822701,4.61512051684126,8.868131713503033,1775.25,8.333333333333334,0.0011735436323522508
LP002693,1,1,2,0,1,7948,7166.0,480.0,360.0,1.0,Y,True,False,False,15114.0,0.031758634378721715,6.175867270105761,9.623442907213558,5038.0,40.0,0.002646552864893476
LP002697,1,0,0,0,0,4680,2087.0,128.0,360.0,1.0,N,False,True,False,6767.0,0.01891532436825772,4.859812404361672,8.81996090128606,6767.0,10.666666666666666,0.0015762770306881433
LP002699,1,1,2,0,1,17500,0.0,400.0,360.0,1.0,Y,True,False,False,17500.0,0.022857142857142857,5.993961427306569,9.770013301136158,5833.333333333333,33.333333333333336,0.001904761904761905
LP002705,1,1,0,0,0,3775,0.0,110.0,360.0,1.0,Y,False,True,False,3775.0,0.02913907284768212,4.709530201312334,8.236420527265391,3775.0,9.166666666666666,0.0024282560706401766
LP002706,1,1,1,1,0,5285,1430.0,161.0,360.0,0.0,Y,False,True,False,6715.0,0.023976172747580043,5.087596335232384,8.812248018197431,3357.5,13.416666666666666,0.0019980143956316704
LP002714,1,0,1,1,0,2679,1302.0,94.0,360.0,1.0,Y,False,True,False,3981.0,0.02361215774930922,4.553876891600541,8.289539484624141,1990.5,7.833333333333333,0.001967679812442435
LP002716,1,0,0,1,0,6783,0.0,130.0,360.0,1.0,Y,False,True,False,6783.0,0.019165560961226596,4.875197323201151,8.822322177471738,6783.0,10.833333333333334,0.0015971300801022165
LP002717,1,1,0,0,0,1025,5500.0,216.0,360.0,1.0,Y,True,False,False,6525.0,0.03310344827586207,5.37989735354046,8.783549477153265,6525.0,18.0,0.002758620689655172
LP002720,1,1,3,0,0,4281,0.0,100.0,360.0,1.0,Y,False,False,True,4281.0,0.023359028264424198,4.61512051684126,8.362175469149628,1070.25,8.333333333333334,0.0019465856887020169
LP002723,1,0,2,0,0,3588,0.0,110.0,360.0,0.0,N,True,False,False,3588.0,0.030657748049052396,4.709530201312334,8.185628891147607,1196.0,9.166666666666666,0.002554812337421033
LP002729,1,0,1,0,0,11250,0.0,196.0,360.0,1.0,N,False,True,False,11250.0,0.01742222222222222,5.2832037287379885,9.328212292571072,5625.0,16.333333333333332,0.0014518518518518517
LP002731,0,0,0,1,1,18165,0.0,125.0,360.0,1.0,Y,False,False,True,18165.0,0.006881365262868153,4.836281906951478,9.80730699406216,18165.0,10.416666666666666,0.0005734471052390127
LP002732,1,0,0,1,0,2550,2042.0,126.0,360.0,1.0,Y,True,False,False,4592.0,0.027439024390243903,4.844187086458591,8.432288684325794,4592.0,10.5,0.0022865853658536584
LP002734,1,1,0,0,0,6133,3906.0,324.0,360.0,1.0,Y,False,False,True,10039.0,0.03227413088953083,5.783825182329737,9.214332393245721,10039.0,27.0,0.0026895109074609024
LP002738,1,0,2,0,0,3617,0.0,107.0,360.0,1.0,Y,False,True,False,3617.0,0.029582526956040918,4.68213122712422,8.193676665955241,1205.6666666666667,8.916666666666666,0.0024652105796700765
LP002739,1,1,0,1,0,2917,536.0,66.0,360.0,1.0,N,True,False,False,3453.0,0.019113814074717638,4.204692619390966,8.147288258706624,3453.0,5.5,0.001592817839559803
LP002740,1,1,3,0,0,6417,0.0,157.0,180.0,1.0,Y,True,False,False,6417.0,0.02446626149290946,5.062595033026967,8.766861821669803,1604.25,26.166666666666668,0.004077710248818244
LP002741,0,1,1,0,0,4608,2845.0,140.0,180.0,1.0,Y,False,True,False,7453.0,0.018784382128002146,4.948759890378168,8.916506080039204,3726.5,23.333333333333332,0.0031307303546670245
LP002743,0,0,0,0,0,2138,0.0,99.0,360.0,0.0,N,False,True,False,2138.0,0.04630495790458372,4.605170185988092,7.668093709082406,2138.0,8.25,0.0038587464920486437
LP002753,0,0,1,0,0,3652,0.0,95.0,360.0,1.0,Y,False,True,False,3652.0,0.026013143483023003,4.564348191467836,8.203304026795282,1826.0,7.916666666666667,0.0021677619569185837
LP002755,1,1,1,1,0,2239,2524.0,128.0,360.0,1.0,Y,False,False,True,4763.0,0.026873819021625025,4.859812404361672,8.46884293047519,2381.5,10.666666666666666,0.002239484918468752
LP002757,0,1,0,1,0,3017,663.0,102.0,360.0,1.0,Y,False,True,False,3680.0,0.027717391304347826,4.634728988229636,8.210939733379021,3680.0,8.5,0.0023097826086956523
LP002767,1,1,0,0,0,2768,1950.0,155.0,360.0,1.0,Y,True,False,False,4718.0,0.03285290377278508,5.049856007249537,8.459352191726387,4718.0,12.916666666666666,0.002737741981065423
LP002768,1,0,0,1,0,3358,0.0,80.0,36.0,1.0,N,False,True,False,3358.0,0.023823704586063133,4.394449154672439,8.119398589612294,3358.0,66.66666666666667,0.01985308715505261
LP002772,1,0,0,0,0,2526,1783.0,145.0,360.0,1.0,Y,True,False,False,4309.0,0.03365049895567417,4.983606621708336,8.368693183097793,4309.0,12.083333333333334,0.002804208246306181
LP002776,0,0,0,0,0,5000,0.0,103.0,360.0,0.0,N,False,True,False,5000.0,0.0206,4.6443908991413725,8.517393171418904,5000.0,8.583333333333334,0.0017166666666666667
LP002777,1,1,0,0,0,2785,2016.0,110.0,360.0,1.0,Y,True,False,False,4801.0,0.022911893355550928,4.709530201312334,8.4767877767812,4801.0,9.166666666666666,0.0019093244462959104
LP002778,1,1,2,0,1,6633,0.0,128.0,360.0,0.0,N,True,False,False,6633.0,0.019297452133273028,4.859812404361672,8.799963219506997,2211.0,10.666666666666666,0.0016081210111060856
LP002784,1,1,1,1,0,2492,2375.0,128.0,360.0,1.0,Y,True,False,False,4867.0,0.026299568522703924,4.859812404361672,8.490438454107418,2433.5,10.666666666666666,0.002191630710225327
LP002785,1,1,1,0,0,3333,3250.0,158.0,360.0,1.0,Y,False,False,True,6583.0,0.024001215251405136,5.0689042022202315,8.792397742356906,3291.5,13.166666666666666,0.0020001012709504277
LP002788,1,1,0,1,0,2454,2333.0,181.0,360.0,0.0,N,False,False,True,4787.0,0.03781073741382912,5.204006687076795,8.473868066677865,4787.0,15.083333333333334,0.00315089478448576
LP002789,1,1,0,0,0,3593,4266.0,132.0,180.0,0.0,N,True,False,False,7859.0,0.01679603002926581,4.890349128221754,8.969541885423252,7859.0,22.0,0.0027993383382109685
LP002792,1,1,1,0,0,5468,1032.0,26.0,360.0,1.0,Y,False,True,False,6500.0,0.004,3.295836866004329,8.77971129020447,3250.0,2.1666666666666665,0.0003333333333333333
LP002794,0,0,0,0,0,2667,1625.0,84.0,360.0,1.0,Y,False,False,True,4292.0,0.0195712954333644,4.442651256490317,8.36474106822456,4292.0,7.0,0.0016309412861137
LP002795,1,1,3,0,1,10139,0.0,260.0,360.0,1.0,Y,False,True,False,10139.0,0.025643554591182564,5.564520407322694,9.224243277145174,2534.75,21.666666666666668,0.002136962882598547
LP002798,1,1,0,0,0,3887,2669.0,162.0,360.0,1.0,Y,False,True,False,6556.0,0.02471018913971934,5.093750200806762,8.788288460263619,6556.0,13.5,0.002059182428309945
LP002804,0,1,0,0,0,4180,2306.0,182.0,360.0,1.0,Y,False,True,False,6486.0,0.028060437866173297,5.209486152841421,8.777555453213056,6486.0,15.166666666666666,0.0023383698221811078
LP002807,1,1,2,1,0,3675,242.0,108.0,360.0,1.0,Y,False,True,False,3917.0,0.027572121521572634,4.6913478822291435,8.273336598504486,1305.6666666666667,9.0,0.002297676793464386
LP002813,0,1,1,0,1,19484,0.0,600.0,360.0,1.0,Y,False,True,False,19484.0,0.03079449804968179,6.398594934535208,9.87740021777281,9742.0,50.0,0.0025662081708068157
LP002820,1,1,0,0,0,5923,2054.0,211.0,360.0,1.0,Y,True,False,False,7977.0,0.02645104675943337,5.356586274672012,8.984443032465352,7977.0,17.583333333333332,0.0022042538966194473
LP002821,1,0,0,1,1,5800,0.0,132.0,360.0,1.0,Y,False,True,False,5800.0,0.022758620689655173,4.890349128221754,8.665785595466064,5800.0,11.0,0.001896551724137931
LP002832,1,1,2,0,0,8799,0.0,258.0,360.0,0.0,N,False,False,True,8799.0,0.029321513808387316,5.556828061699537,9.082507000466299,2933.0,21.5,0.0024434594840322763
LP002833,1,1,0,1,0,4467,0.0,120.0,360.0,1.0,Y,True,False,False,4467.0,0.026863666890530557,4.795790545596741,8.404696160189092,4467.0,10.0,0.0022386389075442132
LP002836,1,0,0,0,0,3333,0.0,70.0,360.0,1.0,Y,False,False,True,3333.0,0.021002100210021003,4.2626798770413155,8.111928063310739,3333.0,5.833333333333333,0.0017501750175017501
LP002837,1,1,3,0,0,3400,2500.0,123.0,360.0,0.0,N,True,False,False,5900.0,0.020847457627118645,4.820281565605037,8.682877107057168,1475.0,10.25,0.0017372881355932203
LP002840,0,0,0,0,0,2378,0.0,9.0,360.0,1.0,N,False,False,True,2378.0,0.0037846930193439865,2.302585092994046,7.774435510302958,2378.0,0.75,0.0003153910849453322
LP002841,1,1,0,0,0,3166,2064.0,104.0,360.0,0.0,N,False,False,True,5230.0,0.01988527724665392,4.653960350157523,8.562357743370612,5230.0,8.666666666666666,0.0016571064372211599
LP002842,1,1,1,0,0,3417,1750.0,186.0,360.0,1.0,Y,False,False,True,5167.0,0.035997677569189084,5.231108616854587,8.550241045462437,2583.5,15.5,0.0029998064640990906
LP002847,1,1,0,0,0,5116,1451.0,165.0,360.0,0.0,N,False,False,True,6567.0,0.02512562814070352,5.111987788356544,8.789964651132264,6567.0,13.75,0.0020938023450586263
LP002855,1,1,2,0,0,16666,0.0,275.0,360.0,1.0,Y,False,False,True,16666.0,0.016500660026401055,5.62040086571715,9.721185995542177,5555.333333333333,22.916666666666668,0.001375055002200088
LP002862,1,1,2,1,0,6125,1625.0,187.0,480.0,1.0,N,False,True,False,7750.0,0.024129032258064516,5.236441962829949,8.955577146281511,2583.3333333333335,11.6875,0.0015080645161290322
LP002863,1,1,3,0,0,6406,0.0,150.0,360.0,1.0,N,False,True,False,6406.0,0.023415547923821417,5.017279836814924,8.765146421639022,1601.5,12.5,0.0019512956603184514
LP002868,1,1,2,0,0,3159,461.0,108.0,84.0,1.0,Y,False,False,True,3620.0,0.02983425414364641,4.6913478822291435,8.19450550976564,1206.6666666666667,38.57142857142858,0.010655090765588005
LP002872,1,1,0,0,0,3087,2210.0,136.0,360.0,0.0,N,False,True,False,5297.0,0.02567491032659996,4.919980925828125,8.575084669832014,5297.0,11.333333333333334,0.002139575860549997
LP002874,1,0,0,0,0,3229,2739.0,110.0,360.0,1.0,Y,False,False,True,5968.0,0.018431635388739945,4.709530201312334,8.69433468816865,5968.0,9.166666666666666,0.0015359696157283287
LP002877,1,1,1,0,0,1782,2232.0,107.0,360.0,1.0,Y,True,False,False,4014.0,0.02665670154459392,4.68213122712422,8.297792626380861,2007.0,8.916666666666666,0.0022213917953828265
